,country,year,gender,age,suicides_no,population,suicides/100k pop,GdpForYear,GdpPerCapita,generation,all_population,country_id
16692,Mexico,1995,female,75+ years,8.0,789100,1.01,"3,60,07,39,09,244",4505.0,G.I. Generation,79927100,59
16693,Mexico,1995,female,55-74 years,34.0,3538000,0.96,"3,60,07,39,09,244",4505.0,Silent,79927100,59
16694,Mexico,1995,male,5-14 years,50.0,10758200,0.46,"3,60,07,39,09,244",4505.0,Millenials,79927100,59
16695,Mexico,1995,female,5-14 years,27.0,10379800,0.26,"3,60,07,39,09,244",4505.0,Millenials,79927100,59
16696,Mexico,1996,male,75+ years,115.0,684228,16.81,"4,10,97,55,95,310",4904.0,G.I. Generation,83802294,59
16697,Mexico,1996,male,55-74 years,309.0,3367371,9.18,"4,10,97,55,95,310",4904.0,Silent,83802294,59
16698,Mexico,1996,male,25-34 years,620.0,7310893,8.48,"4,10,97,55,95,310",4904.0,Generation X,83802294,59
16699,Mexico,1996,male,35-54 years,638.0,8288306,7.7,"4,10,97,55,95,310",4904.0,Boomers,83802294,59
16700,Mexico,1996,male,15-24 years,771.0,10461846,7.37,"4,10,97,55,95,310",4904.0,Generation X,83802294,59
16701,Mexico,1996,female,15-24 years,217.0,10401655,2.09,"4,10,97,55,95,310",4904.0,Generation X,83802294,59
16702,Mexico,1996,female,25-34 years,108.0,7578706,1.43,"4,10,97,55,95,310",4904.0,Generation X,83802294,59
16703,Mexico,1996,female,35-54 years,103.0,8556474,1.2,"4,10,97,55,95,310",4904.0,Boomers,83802294,59
16704,Mexico,1996,female,55-74 years,33.0,3868948,0.85,"4,10,97,55,95,310",4904.0,Silent,83802294,59
16705,Mexico,1996,male,5-14 years,61.0,11350080,0.54,"4,10,97,55,95,310",4904.0,Millenials,83802294,59
16706,Mexico,1996,female,75+ years,4.0,953167,0.42,"4,10,97,55,95,310",4904.0,G.I. Generation,83802294,59
16707,Mexico,1996,female,5-14 years,29.0,10980620,0.26,"4,10,97,55,95,310",4904.0,Millenials,83802294,59
16708,Mexico,1997,male,75+ years,109.0,713693,15.27,"5,00,41,34,83,109",5864.0,G.I. Generation,85340880,59
16709,Mexico,1997,male,25-34 years,721.0,7614070,9.47,"5,00,41,34,83,109",5864.0,Generation X,85340880,59
16710,Mexico,1997,male,15-24 years,931.0,10469891,8.89,"5,00,41,34,83,109",5864.0,Generation X,85340880,59
16711,Mexico,1997,male,55-74 years,280.0,3469821,8.07,"5,00,41,34,83,109",5864.0,Silent,85340880,59
16712,Mexico,1997,male,35-54 years,689.0,8545328,8.06,"5,00,41,34,83,109",5864.0,Boomers,85340880,59
16713,Mexico,1997,female,15-24 years,255.0,10389836,2.45,"5,00,41,34,83,109",5864.0,Generation X,85340880,59
16714,Mexico,1997,female,25-34 years,118.0,7878137,1.5,"5,00,41,34,83,109",5864.0,Generation X,85340880,59
16715,Mexico,1997,female,35-54 years,97.0,8847199,1.1,"5,00,41,34,83,109",5864.0,Boomers,85340880,59
16716,Mexico,1997,female,55-74 years,35.0,3962305,0.88,"5,00,41,34,83,109",5864.0,Silent,85340880,59
16717,Mexico,1997,male,5-14 years,81.0,11419034,0.71,"5,00,41,34,83,109",5864.0,Millenials,85340880,59
16718,Mexico,1997,female,75+ years,4.0,995305,0.4,"5,00,41,34,83,109",5864.0,G.I. Generation,85340880,59
16719,Mexico,1997,female,5-14 years,30.0,11036261,0.27,"5,00,41,34,83,109",5864.0,Millenials,85340880,59
16720,Mexico,1998,male,75+ years,117.0,743519,15.74,"5,26,50,21,29,378",6064.0,G.I. Generation,86825678,59
16721,Mexico,1998,male,25-34 years,774.0,7923430,9.77,"5,26,50,21,29,378",6064.0,Generation X,86825678,59
16722,Mexico,1998,male,15-24 years,860.0,10444415,8.23,"5,26,50,21,29,378",6064.0,Generation X,86825678,59
16723,Mexico,1998,male,55-74 years,288.0,3576372,8.05,"5,26,50,21,29,378",6064.0,Silent,86825678,59
16724,Mexico,1998,male,35-54 years,676.0,8802383,7.68,"5,26,50,21,29,378",6064.0,Boomers,86825678,59
16725,Mexico,1998,female,15-24 years,227.0,10340767,2.2,"5,26,50,21,29,378",6064.0,Generation X,86825678,59
16726,Mexico,1998,female,25-34 years,113.0,8178534,1.38,"5,26,50,21,29,378",6064.0,Generation X,86825678,59
16727,Mexico,1998,female,35-54 years,95.0,9136813,1.04,"5,26,50,21,29,378",6064.0,Boomers,86825678,59
16728,Mexico,1998,female,75+ years,10.0,1038891,0.96,"5,26,50,21,29,378",6064.0,G.I. Generation,86825678,59
16729,Mexico,1998,male,5-14 years,87.0,11488804,0.76,"5,26,50,21,29,378",6064.0,Millenials,86825678,59
16730,Mexico,1998,female,55-74 years,29.0,4058048,0.71,"5,26,50,21,29,378",6064.0,Silent,86825678,59
16731,Mexico,1998,female,5-14 years,36.0,11093702,0.32,"5,26,50,21,29,378",6064.0,Millenials,86825678,59
16732,Mexico,1999,male,75+ years,109.0,772816,14.1,"6,00,23,28,74,043",6800.0,G.I. Generation,88271977,59
16733,Mexico,1999,male,15-24 years,940.0,10416842,9.02,"6,00,23,28,74,043",6800.0,Generation X,88271977,59
16734,Mexico,1999,male,25-34 years,726.0,8214958,8.84,"6,00,23,28,74,043",6800.0,Generation X,88271977,59
16735,Mexico,1999,male,55-74 years,317.0,3684714,8.6,"6,00,23,28,74,043",6800.0,Silent,88271977,59
16736,Mexico,1999,male,35-54 years,668.0,9064400,7.37,"6,00,23,28,74,043",6800.0,Boomers,88271977,59
16737,Mexico,1999,female,15-24 years,211.0,10286270,2.05,"6,00,23,28,74,043",6800.0,Generation X,88271977,59
16738,Mexico,1999,female,35-54 years,114.0,9433287,1.21,"6,00,23,28,74,043",6800.0,Boomers,88271977,59
16739,Mexico,1999,female,25-34 years,100.0,8457907,1.18,"6,00,23,28,74,043",6800.0,Generation X,88271977,59
16740,Mexico,1999,female,75+ years,9.0,1083212,0.83,"6,00,23,28,74,043",6800.0,G.I. Generation,88271977,59
16741,Mexico,1999,female,55-74 years,34.0,4152769,0.82,"6,00,23,28,74,043",6800.0,Silent,88271977,59
16742,Mexico,1999,male,5-14 years,59.0,11553882,0.51,"6,00,23,28,74,043",6800.0,Millenials,88271977,59
16743,Mexico,1999,female,5-14 years,40.0,11150920,0.36,"6,00,23,28,74,043",6800.0,Millenials,88271977,59
16744,Mexico,2000,male,75+ years,105.0,801173,13.11,"7,07,90,67,44,575",7892.0,G.I. Generation,89694793,59
16745,Mexico,2000,male,25-34 years,797.0,8473261,9.41,"7,07,90,67,44,575",7892.0,Generation X,89694793,59
16746,Mexico,2000,male,15-24 years,870.0,10407812,8.36,"7,07,90,67,44,575",7892.0,Generation X,89694793,59
16747,Mexico,2000,male,55-74 years,317.0,3793938,8.36,"7,07,90,67,44,575",7892.0,Silent,89694793,59
16748,Mexico,2000,male,35-54 years,755.0,9334127,8.09,"7,07,90,67,44,575",7892.0,Boomers,89694793,59
16749,Mexico,2000,female,15-24 years,231.0,10247321,2.25,"7,07,90,67,44,575",7892.0,Generation X,89694793,59
16750,Mexico,2000,female,25-34 years,101.0,8702615,1.16,"7,07,90,67,44,575",7892.0,Generation X,89694793,59
16751,Mexico,2000,female,35-54 years,111.0,9741546,1.14,"7,07,90,67,44,575",7892.0,Boomers,89694793,59
16752,Mexico,2000,female,75+ years,12.0,1128113,1.06,"7,07,90,67,44,575",7892.0,G.I. Generation,89694793,59
16753,Mexico,2000,female,55-74 years,39.0,4245190,0.92,"7,07,90,67,44,575",7892.0,Silent,89694793,59
16754,Mexico,2000,male,5-14 years,75.0,11611360,0.65,"7,07,90,67,44,575",7892.0,Millenials,89694793,59
16755,Mexico,2000,female,5-14 years,43.0,11208337,0.38,"7,07,90,67,44,575",7892.0,Millenials,89694793,59
16756,Mexico,2001,male,75+ years,161.0,836476,19.25,"7,56,70,63,00,590",8311.0,Silent,91052714,59
16757,Mexico,2001,male,25-34 years,837.0,8719740,9.6,"7,56,70,63,00,590",8311.0,Generation X,91052714,59
16758,Mexico,2001,male,15-24 years,908.0,10392763,8.74,"7,56,70,63,00,590",8311.0,Millenials,91052714,59
16759,Mexico,2001,male,55-74 years,338.0,3891947,8.68,"7,56,70,63,00,590",8311.0,Silent,91052714,59
16760,Mexico,2001,male,35-54 years,765.0,9614513,7.96,"7,56,70,63,00,590",8311.0,Boomers,91052714,59
16761,Mexico,2001,female,15-24 years,263.0,10198732,2.58,"7,56,70,63,00,590",8311.0,Millenials,91052714,59
16762,Mexico,2001,female,25-34 years,136.0,8930235,1.52,"7,56,70,63,00,590",8311.0,Generation X,91052714,59
16763,Mexico,2001,female,35-54 years,148.0,10069614,1.47,"7,56,70,63,00,590",8311.0,Boomers,91052714,59
16764,Mexico,2001,female,55-74 years,51.0,4322994,1.18,"7,56,70,63,00,590",8311.0,Silent,91052714,59
16765,Mexico,2001,female,75+ years,13.0,1178437,1.1,"7,56,70,63,00,590",8311.0,Silent,91052714,59
16766,Mexico,2001,male,5-14 years,79.0,11648383,0.68,"7,56,70,63,00,590",8311.0,Millenials,91052714,59
16767,Mexico,2001,female,5-14 years,61.0,11248880,0.54,"7,56,70,63,00,590",8311.0,Millenials,91052714,59
16768,Mexico,2002,male,75+ years,124.0,869659,14.26,"7,72,10,63,78,935",8357.0,Silent,92394316,59
16769,Mexico,2002,male,25-34 years,852.0,8935002,9.54,"7,72,10,63,78,935",8357.0,Generation X,92394316,59
16770,Mexico,2002,male,15-24 years,919.0,10391176,8.84,"7,72,10,63,78,935",8357.0,Millenials,92394316,59
16771,Mexico,2002,male,55-74 years,348.0,3991819,8.72,"7,72,10,63,78,935",8357.0,Silent,92394316,59
16772,Mexico,2002,male,35-54 years,824.0,9900926,8.32,"7,72,10,63,78,935",8357.0,Boomers,92394316,59
16773,Mexico,2002,female,15-24 years,260.0,10166352,2.56,"7,72,10,63,78,935",8357.0,Millenials,92394316,59
16774,Mexico,2002,female,35-54 years,158.0,10409349,1.52,"7,72,10,63,78,935",8357.0,Boomers,92394316,59
16775,Mexico,2002,female,25-34 years,119.0,9124293,1.3,"7,72,10,63,78,935",8357.0,Generation X,92394316,59
16776,Mexico,2002,female,55-74 years,46.0,4401799,1.05,"7,72,10,63,78,935",8357.0,Silent,92394316,59
16777,Mexico,2002,male,5-14 years,103.0,11684250,0.88,"7,72,10,63,78,935",8357.0,Millenials,92394316,59
16778,Mexico,2002,female,75+ years,10.0,1227458,0.81,"7,72,10,63,78,935",8357.0,Silent,92394316,59
16779,Mexico,2002,female,5-14 years,63.0,11292233,0.56,"7,72,10,63,78,935",8357.0,Millenials,92394316,59
16780,Mexico,2003,male,75+ years,151.0,901495,16.75,"7,29,33,63,19,677",7779.0,Silent,93758859,59
16781,Mexico,2003,male,25-34 years,911.0,9114537,10.0,"7,29,33,63,19,677",7779.0,Generation X,93758859,59
16782,Mexico,2003,male,55-74 years,385.0,4100347,9.39,"7,29,33,63,19,677",7779.0,Silent,93758859,59
16783,Mexico,2003,male,15-24 years,953.0,10408446,9.16,"7,29,33,63,19,677",7779.0,Millenials,93758859,59
16784,Mexico,2003,male,35-54 years,885.0,10201542,8.68,"7,29,33,63,19,677",7779.0,Boomers,93758859,59
16785,Mexico,2003,female,15-24 years,280.0,10156204,2.76,"7,29,33,63,19,677",7779.0,Millenials,93758859,59
16786,Mexico,2003,female,35-54 years,171.0,10765671,1.59,"7,29,33,63,19,677",7779.0,Boomers,93758859,59
16787,Mexico,2003,female,25-34 years,125.0,9280350,1.35,"7,29,33,63,19,677",7779.0,Generation X,93758859,59
16788,Mexico,2003,female,55-74 years,55.0,4489997,1.22,"7,29,33,63,19,677",7779.0,Silent,93758859,59
16789,Mexico,2003,female,75+ years,11.0,1276432,0.86,"7,29,33,63,19,677",7779.0,Silent,93758859,59
16790,Mexico,2003,male,5-14 years,91.0,11723507,0.78,"7,29,33,63,19,677",7779.0,Millenials,93758859,59
16791,Mexico,2003,female,5-14 years,52.0,11340331,0.46,"7,29,33,63,19,677",7779.0,Millenials,93758859,59
16792,Mexico,2004,male,75+ years,140.0,932624,15.01,"7,82,24,06,01,985",8217.0,Silent,95193068,59
16793,Mexico,2004,male,25-34 years,885.0,9254521,9.56,"7,82,24,06,01,985",8217.0,Generation X,95193068,59
16794,Mexico,2004,male,55-74 years,390.0,4227720,9.22,"7,82,24,06,01,985",8217.0,Silent,95193068,59
16795,Mexico,2004,male,15-24 years,942.0,10447031,9.02,"7,82,24,06,01,985",8217.0,Millenials,95193068,59
16796,Mexico,2004,male,35-54 years,926.0,10528424,8.8,"7,82,24,06,01,985",8217.0,Boomers,95193068,59
16797,Mexico,2004,female,15-24 years,238.0,10169971,2.34,"7,82,24,06,01,985",8217.0,Millenials,95193068,59
16798,Mexico,2004,female,25-34 years,158.0,9394059,1.68,"7,82,24,06,01,985",8217.0,Generation X,95193068,59
16799,Mexico,2004,female,55-74 years,67.0,4599859,1.46,"7,82,24,06,01,985",8217.0,Silent,95193068,59
16800,Mexico,2004,female,35-54 years,148.0,11144750,1.33,"7,82,24,06,01,985",8217.0,Boomers,95193068,59
16801,Mexico,2004,female,75+ years,14.0,1326483,1.06,"7,82,24,06,01,985",8217.0,Silent,95193068,59
16802,Mexico,2004,male,5-14 years,98.0,11772473,0.83,"7,82,24,06,01,985",8217.0,Millenials,95193068,59
16803,Mexico,2004,female,5-14 years,50.0,11395153,0.44,"7,82,24,06,01,985",8217.0,Millenials,95193068,59
16804,Mexico,2005,male,75+ years,154.0,963447,15.98,"8,77,47,62,21,382",9071.0,Silent,96730008,59
16805,Mexico,2005,male,25-34 years,956.0,9355305,10.22,"8,77,47,62,21,382",9071.0,Generation X,96730008,59
16806,Mexico,2005,male,35-54 years,1018.0,10888804,9.35,"8,77,47,62,21,382",9071.0,Boomers,96730008,59
16807,Mexico,2005,male,15-24 years,943.0,10509381,8.97,"8,77,47,62,21,382",9071.0,Millenials,96730008,59
16808,Mexico,2005,male,55-74 years,375.0,4380597,8.56,"8,77,47,62,21,382",9071.0,Silent,96730008,59
16809,Mexico,2005,female,15-24 years,272.0,10208805,2.66,"8,77,47,62,21,382",9071.0,Millenials,96730008,59
16810,Mexico,2005,female,25-34 years,159.0,9465920,1.68,"8,77,47,62,21,382",9071.0,Generation X,96730008,59
16811,Mexico,2005,female,35-54 years,177.0,11550016,1.53,"8,77,47,62,21,382",9071.0,Boomers,96730008,59
16812,Mexico,2005,female,55-74 years,54.0,4739632,1.14,"8,77,47,62,21,382",9071.0,Silent,96730008,59
16813,Mexico,2005,male,5-14 years,98.0,11833699,0.83,"8,77,47,62,21,382",9071.0,Millenials,96730008,59
16814,Mexico,2005,female,75+ years,11.0,1378312,0.8,"8,77,47,62,21,382",9071.0,Silent,96730008,59
16815,Mexico,2005,female,5-14 years,57.0,11456090,0.5,"8,77,47,62,21,382",9071.0,Millenials,96730008,59
16816,Mexico,2006,male,75+ years,139.0,1009855,13.76,"9,75,38,71,31,716",9906.0,Silent,98468839,59
16817,Mexico,2006,male,25-34 years,928.0,9459323,9.81,"9,75,38,71,31,716",9906.0,Generation X,98468839,59
16818,Mexico,2006,male,55-74 years,419.0,4535133,9.24,"9,75,38,71,31,716",9906.0,Silent,98468839,59
16819,Mexico,2006,male,35-54 years,995.0,11286802,8.82,"9,75,38,71,31,716",9906.0,Boomers,98468839,59
16820,Mexico,2006,male,15-24 years,926.0,10624582,8.72,"9,75,38,71,31,716",9906.0,Millenials,98468839,59
16821,Mexico,2006,female,15-24 years,287.0,10309008,2.78,"9,75,38,71,31,716",9906.0,Millenials,98468839,59
16822,Mexico,2006,female,25-34 years,137.0,9546600,1.44,"9,75,38,71,31,716",9906.0,Generation X,98468839,59
16823,Mexico,2006,female,35-54 years,161.0,11985917,1.34,"9,75,38,71,31,716",9906.0,Boomers,98468839,59
16824,Mexico,2006,female,55-74 years,52.0,4886682,1.06,"9,75,38,71,31,716",9906.0,Silent,98468839,59
16825,Mexico,2006,male,5-14 years,114.0,11875780,0.96,"9,75,38,71,31,716",9906.0,Millenials,98468839,59
16826,Mexico,2006,female,75+ years,11.0,1441037,0.76,"9,75,38,71,31,716",9906.0,Silent,98468839,59
16827,Mexico,2006,female,5-14 years,61.0,11508120,0.53,"9,75,38,71,31,716",9906.0,Millenials,98468839,59
16828,Mexico,2007,male,75+ years,136.0,1055853,12.88,"10,52,69,62,82,279",10496.0,Silent,100294297,59
16829,Mexico,2007,male,25-34 years,943.0,9530655,9.89,"10,52,69,62,82,279",10496.0,Generation X,100294297,59
16830,Mexico,2007,male,55-74 years,421.0,4716115,8.93,"10,52,69,62,82,279",10496.0,Silent,100294297,59
16831,Mexico,2007,male,35-54 years,1030.0,11726685,8.78,"10,52,69,62,82,279",10496.0,Boomers,100294297,59
16832,Mexico,2007,male,15-24 years,910.0,10761087,8.46,"10,52,69,62,82,279",10496.0,Millenials,100294297,59
16833,Mexico,2007,female,15-24 years,272.0,10427676,2.61,"10,52,69,62,82,279",10496.0,Millenials,100294297,59
16834,Mexico,2007,female,25-34 years,173.0,9590582,1.8,"10,52,69,62,82,279",10496.0,Generation X,100294297,59
16835,Mexico,2007,female,35-54 years,202.0,12451981,1.62,"10,52,69,62,82,279",10496.0,Boomers,100294297,59
16836,Mexico,2007,female,55-74 years,48.0,5064820,0.95,"10,52,69,62,82,279",10496.0,Silent,100294297,59
16837,Mexico,2007,female,75+ years,14.0,1503866,0.93,"10,52,69,62,82,279",10496.0,Silent,100294297,59
16838,Mexico,2007,male,5-14 years,83.0,11918904,0.7,"10,52,69,62,82,279",10496.0,Generation Z,100294297,59
16839,Mexico,2007,female,5-14 years,53.0,11546073,0.46,"10,52,69,62,82,279",10496.0,Generation Z,100294297,59
16840,Mexico,2008,male,75+ years,145.0,1101082,13.17,"11,09,98,90,38,339",10864.0,Silent,102170587,59
16841,Mexico,2008,male,25-34 years,959.0,9582642,10.01,"11,09,98,90,38,339",10864.0,Generation X,102170587,59
16842,Mexico,2008,male,55-74 years,457.0,4918339,9.29,"11,09,98,90,38,339",10864.0,Silent,102170587,59
16843,Mexico,2008,male,15-24 years,997.0,10909870,9.14,"11,09,98,90,38,339",10864.0,Millenials,102170587,59
16844,Mexico,2008,male,35-54 years,1113.0,12193540,9.13,"11,09,98,90,38,339",10864.0,Boomers,102170587,59
16845,Mexico,2008,female,15-24 years,325.0,10559325,3.08,"11,09,98,90,38,339",10864.0,Millenials,102170587,59
16846,Mexico,2008,female,25-34 years,176.0,9612896,1.83,"11,09,98,90,38,339",10864.0,Generation X,102170587,59
16847,Mexico,2008,female,35-54 years,213.0,12936391,1.65,"11,09,98,90,38,339",10864.0,Boomers,102170587,59
16848,Mexico,2008,female,55-74 years,60.0,5270209,1.14,"11,09,98,90,38,339",10864.0,Silent,102170587,59
16849,Mexico,2008,male,5-14 years,111.0,11956461,0.93,"11,09,98,90,38,339",10864.0,Generation Z,102170587,59
16850,Mexico,2008,female,75+ years,13.0,1565132,0.83,"11,09,98,90,38,339",10864.0,Silent,102170587,59
16851,Mexico,2008,female,5-14 years,73.0,11564700,0.63,"11,09,98,90,38,339",10864.0,Generation Z,102170587,59
16852,Mexico,2009,male,75+ years,163.0,1144924,14.24,"9,00,04,53,62,045",8651.0,Silent,104044342,59
16853,Mexico,2009,male,25-34 years,985.0,9636154,10.22,"9,00,04,53,62,045",8651.0,Generation X,104044342,59
16854,Mexico,2009,male,35-54 years,1271.0,12663131,10.04,"9,00,04,53,62,045",8651.0,Boomers,104044342,59
16855,Mexico,2009,male,55-74 years,497.0,5132854,9.68,"9,00,04,53,62,045",8651.0,Silent,104044342,59
16856,Mexico,2009,male,15-24 years,1032.0,11057116,9.33,"9,00,04,53,62,045",8651.0,Millenials,104044342,59
16857,Mexico,2009,female,15-24 years,359.0,10695396,3.36,"9,00,04,53,62,045",8651.0,Millenials,104044342,59
16858,Mexico,2009,female,25-34 years,212.0,9636739,2.2,"9,00,04,53,62,045",8651.0,Generation X,104044342,59
16859,Mexico,2009,female,35-54 years,234.0,13420062,1.74,"9,00,04,53,62,045",8651.0,Boomers,104044342,59
16860,Mexico,2009,female,55-74 years,74.0,5495711,1.35,"9,00,04,53,62,045",8651.0,Silent,104044342,59
16861,Mexico,2009,male,5-14 years,109.0,11979752,0.91,"9,00,04,53,62,045",8651.0,Generation Z,104044342,59
16862,Mexico,2009,female,5-14 years,81.0,11560068,0.7,"9,00,04,53,62,045",8651.0,Generation Z,104044342,59
16863,Mexico,2009,female,75+ years,6.0,1622435,0.37,"9,00,04,53,62,045",8651.0,Silent,104044342,59
16864,Mexico,2010,male,75+ years,165.0,1187437,13.9,"10,57,80,12,82,051",9991.0,Silent,105875861,59
16865,Mexico,2010,male,25-34 years,936.0,9704369,9.65,"10,57,80,12,82,051",9991.0,Generation X,105875861,59
16866,Mexico,2010,male,15-24 years,1074.0,11192708,9.6,"10,57,80,12,82,051",9991.0,Millenials,105875861,59
16867,Mexico,2010,male,35-54 years,1191.0,13117850,9.08,"10,57,80,12,82,051",9991.0,Generation X,105875861,59
16868,Mexico,2010,male,55-74 years,483.0,5353293,9.02,"10,57,80,12,82,051",9991.0,Silent,105875861,59
16869,Mexico,2010,female,15-24 years,350.0,10827976,3.23,"10,57,80,12,82,051",9991.0,Millenials,105875861,59
16870,Mexico,2010,female,25-34 years,177.0,9676184,1.83,"10,57,80,12,82,051",9991.0,Generation X,105875861,59
16871,Mexico,2010,female,35-54 years,231.0,13887708,1.66,"10,57,80,12,82,051",9991.0,Generation X,105875861,59
16872,Mexico,2010,female,55-74 years,62.0,5735458,1.08,"10,57,80,12,82,051",9991.0,Silent,105875861,59
16873,Mexico,2010,male,5-14 years,109.0,11983471,0.91,"10,57,80,12,82,051",9991.0,Generation Z,105875861,59
16874,Mexico,2010,female,5-14 years,73.0,11534311,0.63,"10,57,80,12,82,051",9991.0,Generation Z,105875861,59
16875,Mexico,2010,female,75+ years,7.0,1675096,0.42,"10,57,80,12,82,051",9991.0,Silent,105875861,59
16876,Mexico,2011,male,75+ years,156.0,1236980,12.61,"11,80,48,95,63,964",10965.0,Silent,107655100,59
16877,Mexico,2011,male,15-24 years,1308.0,11318362,11.56,"11,80,48,95,63,964",10965.0,Millenials,107655100,59
16878,Mexico,2011,male,25-34 years,1024.0,9792087,10.46,"11,80,48,95,63,964",10965.0,Millenials,107655100,59
16879,Mexico,2011,male,35-54 years,1326.0,13558864,9.78,"11,80,48,95,63,964",10965.0,Generation X,107655100,59
16880,Mexico,2011,male,55-74 years,533.0,5562736,9.58,"11,80,48,95,63,964",10965.0,Boomers,107655100,59
16881,Mexico,2011,female,15-24 years,439.0,10955599,4.01,"11,80,48,95,63,964",10965.0,Millenials,107655100,59
16882,Mexico,2011,female,25-34 years,225.0,9731711,2.31,"11,80,48,95,63,964",10965.0,Millenials,107655100,59
16883,Mexico,2011,female,35-54 years,222.0,14331297,1.55,"11,80,48,95,63,964",10965.0,Generation X,107655100,59
16884,Mexico,2011,female,55-74 years,72.0,5967658,1.21,"11,80,48,95,63,964",10965.0,Boomers,107655100,59
16885,Mexico,2011,male,5-14 years,140.0,11975964,1.17,"11,80,48,95,63,964",10965.0,Generation Z,107655100,59
16886,Mexico,2011,female,5-14 years,107.0,11496698,0.93,"11,80,48,95,63,964",10965.0,Generation Z,107655100,59
16887,Mexico,2011,female,75+ years,6.0,1727144,0.35,"11,80,48,95,63,964",10965.0,Silent,107655100,59
16888,Mexico,2012,male,75+ years,170.0,1283320,13.25,"12,01,09,00,18,604",10982.0,Silent,109368765,59
16889,Mexico,2012,male,15-24 years,1251.0,11427075,10.95,"12,01,09,00,18,604",10982.0,Millenials,109368765,59
16890,Mexico,2012,male,25-34 years,1013.0,9890969,10.24,"12,01,09,00,18,604",10982.0,Millenials,109368765,59
16891,Mexico,2012,male,35-54 years,1264.0,13980301,9.04,"12,01,09,00,18,604",10982.0,Generation X,109368765,59
